Date,District,PM2.5,PM10,NO2,SO2
23-04-19,Kolkata,37.24,72.22,35.41,6.53
24-04-19,Kolkata,37.75,74.5,37.69,8.26
25-04-19,Kolkata,39.81,81.87,41.48,8.77
26-04-19,Kolkata,40.34,73.57,34.01,6.64
27-04-19,Kolkata,29.3,60.13,35.66,7.29
28-04-19,Kolkata,40.71,75.39,35.44,6.55
29-04-19,Kolkata,38.41,70.02,31.55,6.55
30-04-19,Kolkata,31.02,64.11,31.58,5.76
01-05-19,Kolkata,28.42,70.66,32.37,6.19
02-05-19,Kolkata,30.42,84.28,36.64,7.42
03-05-19,Kolkata,20.32,60.99,34.92,6.03
04-05-19,Kolkata,19.65,52.12,28.99,5.19
05-05-19,Kolkata,16.02,30.63,23.99,3.84
06-05-19,Kolkata,39.65,69.83,37.74,6.37
07-05-19,Kolkata,44.26,77.51,27.25,5.4
08-05-19,Kolkata,49.72,88.68,31.71,6.02
09-05-19,Kolkata,55.99,101.97,32.42,6.1
10-05-19,Kolkata,47.91,80.96,33.09,6.52
11-05-19,Kolkata,60.15,104.46,32.02,6.35
12-05-19,Kolkata,50.87,91.47,28.69,5.84
13-05-19,Kolkata,45.6,86.49,30.76,6.07
14-05-19,Kolkata,48.26,85.44,28.38,5.66
15-05-19,Kolkata,34,72.28,32.57,6.57
16-05-19,Kolkata,31.97,68.11,30.26,5.95
17-05-19,Kolkata,41.26,77.04,33.8,6.56
18-05-19,Kolkata,39.81,82.92,32.33,6.15
19-05-19,Kolkata,44.55,74.85,28.35,5.49
20-05-19,Kolkata,38.97,81.89,29.87,6.17
21-05-19,Kolkata,49.93,94.62,11.41,2.51
22-05-19,Kolkata,38.28,69.67,27.71,5.94
23-05-19,Kolkata,30.28,64.02,29.66,6.34
24-05-19,Kolkata,33.38,76.77,28.04,6.22
25-05-19,Kolkata,29.02,60.5,26.06,6.27
26-05-19,Kolkata,30.18,70.8,29.82,6.37
27-05-19,Kolkata,29.36,72.85,34.7,6.82
28-05-19,Kolkata,30.52,62.72,27.34,5.32
29-05-19,Kolkata,38.04,71.29,27.78,5.91
30-05-19,Kolkata,37.07,71.57,33.26,7.12
31-05-19,Kolkata,35.26,76.76,32.86,6.86
01-06-19,Kolkata,32.21,63.5,26.8,5.63
02-06-19,Kolkata,28.12,62.54,32.21,6.2
03-06-19,Kolkata,33.34,64.68,26.24,5.76
04-06-19,Kolkata,23.45,48.88,22.94,4.03
05-06-19,Kolkata,32.2,66.55,31.59,6.97
06-06-19,Kolkata,33.82,69.07,25.63,6.1
07-06-19,Kolkata,25.35,40.1,25.86,4.01
08-06-19,Kolkata,20.73,47.68,27.6,4.84
09-06-19,Kolkata,18.19,40.37,26.37,4.44
10-06-19,Kolkata,20.97,55.96,25.97,4.61
11-06-19,Kolkata,30.39,59.14,27.21,5.27
12-06-19,Kolkata,31.58,58.6,28.49,5.74
13-06-19,Kolkata,31.04,69.27,25.71,5.15
14-06-19,Kolkata,27.26,55,25.16,5.08
15-06-19,Kolkata,44.92,78.42,33.45,6.43
16-06-19,Kolkata,45.02,79.96,31.25,5.23
17-06-19,Kolkata,30.4,64.42,28.36,4.9
18-06-19,Kolkata,32.82,65.08,27.27,6.17
19-06-19,Kolkata,50.53,89.91,31.98,5.46
20-06-19,Kolkata,41.69,83.41,33.28,5.55
21-06-19,Kolkata,45.11,73.53,32.07,5.27
22-06-19,Kolkata,29.86,59.2,29.28,5.21
23-06-19,Kolkata,19.52,53.88,30.45,5.2
24-06-19,Kolkata,19.33,38.22,23.66,4.13
25-06-19,Kolkata,23.15,51.18,26.18,5.26
26-06-19,Kolkata,24.68,61.83,26.14,5.31
27-06-19,Kolkata,21.42,59.21,29.09,6.38
28-06-19,Kolkata,21.82,50.41,26.84,6.06
29-06-19,Kolkata,23.79,65.87,29.54,6.19
30-06-19,Kolkata,28.7,55.07,28.63,5.95
